date,city,transaction_number,transaction_value
2086-05-01,Baabda,1183.4763278210787,61.94235426412422
2086-06-01,Baabda,622.8672851997917,40.0454598439121
2086-07-01,Baabda,687.2701746574502,42.32237972701181
2086-08-01,Baabda,758.8079247198144,41.70628427933859
2086-09-01,Baabda,907.8629811365912,46.52092774856308
2017-01-01,Beirut,1115.4696978800473,65.23535562779144
2017-02-01,Beirut,715.3443861345208,45.69215153672796
2017-03-01,Beirut,627.4700774626319,32.97866283589249
2017-04-01,Beirut,582.3042427395992,37.345528015398756
2017-05-01,Beirut,452.45558072619986,30.177002769529246
2017-06-01,Beirut,508.8672794824661,31.37633431276945
2017-07-01,Beirut,585.897979030382,32.82280716952019
2017-08-01,Beirut,655.3406784300772,35.394103684783104
2017-09-01,Beirut,850.2947545333215,48.80498340198248
2017-10-01,Beirut,758.6551988444431,37.07812807590746
2017-11-01,Beirut,672.8980364260525,34.836660788274045
2017-12-01,Beirut,720.4755293168245,50.36505424135882
2018-01-01,Beirut,566.6638032000991,29.90258888994324
2018-02-01,Beirut,701.1474292323663,39.133908696368806
2018-03-01,Beirut,686.5664264909179,36.182919582828035
2018-04-01,Beirut,700.7286206231365,38.09051984109017
2018-05-01,Beirut,861.1698876598452,42.12115100399713
2018-06-01,Beirut,997.7967140299106,45.61877493266034
2018-07-01,Beirut,1117.873511033453,51.30896001579055
2018-08-01,Beirut,1192.8496804973206,58.3214903607449
2018-09-01,Beirut,453.9963703303232,31.537759360854654
2018-10-01,Beirut,562.7227990729982,33.689350751095986
2018-11-01,Beirut,627.658789642285,36.22514245793907
2018-12-01,Beirut,725.5036077236656,58.54028004047315
2019-01-01,Beirut,857.8285593072937,45.300641406628
2019-02-01,Beirut,696.190099899743,37.86083505838609
2019-03-01,Beirut,602.9360546555729,33.67415678161045
2019-04-01,Beirut,930.8528316269246,49.05732860653103
2019-05-01,Beirut,853.7011461240139,47.149502092136785
2019-06-01,Beirut,753.5735008442226,43.784481661194434
2019-07-01,Beirut,689.7602109959146,36.64745823063859
2019-08-01,Beirut,672.3067814467049,35.44769157945204
2019-09-01,Beirut,707.2920906884584,36.656873966597004
2019-10-01,Beirut,737.0436957807057,36.48291780965772
2019-11-01,Beirut,750.0271225298744,36.756739942436674
2019-12-01,Beirut,763.6595262904583,37.28668401673822
2020-01-01,Beirut,772.9796192363633,37.718746207435366
2020-02-01,Beirut,788.0705479094828,38.35208933410074
2020-03-01,Beirut,807.3145120145305,39.09349587031453
2020-04-01,Beirut,841.5663484024153,40.30610690807645
2020-05-01,Beirut,570.9069483379486,33.13965277603141
2020-06-01,Beirut,913.1246106582203,42.74662737899302
2020-07-01,Beirut,580.6957269108177,35.77647654801035
2020-08-01,Beirut,631.7930402233783,38.9538784324989
2020-09-01,Beirut,819.5366844829248,43.22629037901767
2020-10-01,Beirut,702.0259268924902,39.39862837091077
2020-11-01,Beirut,684.1114408128236,36.09774285125616
2020-12-01,Beirut,715.3367570380133,37.066902290892415
2021-01-01,Beirut,747.0287436571272,36.87122554527275
2021-02-01,Beirut,750.2588023568396,36.83394549643195
2021-03-01,Beirut,729.5698441896666,36.33842716284331
2021-04-01,Beirut,698.2185039268828,35.590302559938365
2021-05-01,Beirut,672.705437725537,35.01860552710778
2021-06-01,Beirut,650.0093794233592,34.52733384707527
2021-07-01,Beirut,627.1802437679476,34.07945113144986
2021-08-01,Beirut,1071.9646310996122,49.533232273899486
2021-09-01,Beirut,733.49868494592,47.34744139907728
2021-10-01,Beirut,634.5492312683101,42.56595315536252
2021-11-01,Beirut,575.8138248719688,35.31338245858154
2021-12-01,Beirut,860.893009034702,42.00607365435405
2022-01-01,Beirut,823.3461946541806,40.389369164684496
2022-02-01,Beirut,772.9442806855589,38.79198346783163
2022-03-01,Beirut,730.5287352535554,37.40177877069915
2022-04-01,Beirut,702.9698476537978,36.5735420927175
2022-05-01,Beirut,680.9660938733902,35.98344869591645
2022-06-01,Beirut,662.4235028387922,35.54726168188822
2022-07-01,Beirut,643.215021229766,35.11573902504453
2022-08-01,Beirut,661.4180454971627,34.630959155571134
2022-09-01,Beirut,697.8882216261857,35.63969601400477
2022-10-01,Beirut,738.8566857904152,37.192735508968525
2022-11-01,Beirut,772.9783237294091,39.9137787750374
2022-12-01,Beirut,770.8402334468193,42.011782270609785
2023-01-01,Beirut,790.0364077397807,43.67408607305376
2023-02-01,Beirut,713.0717070739175,44.19212559394401
2023-03-01,Beirut,638.2684877884273,36.944010402533394
2023-04-01,Beirut,633.4563272072761,37.950536912599645
2023-05-01,Beirut,724.1774404382782,41.78068773815956
2023-06-01,Beirut,897.4962625169588,45.37161621483194
2023-07-01,Beirut,601.4175765601042,35.40056068670649
2023-08-01,Beirut,706.0756816311301,40.80056357827603
2023-09-01,Beirut,627.2485457734741,32.15063500972508
2023-10-01,Beirut,615.3514735779601,35.590581029023994
2023-11-01,Beirut,634.0387295557706,36.34347441502061
2023-12-01,Beirut,665.942891424929,39.18530364698829
2024-01-01,Beirut,802.3925212327117,44.292478890683554
2024-02-01,Beirut,934.991544509749,47.828026827948165
2024-03-01,Beirut,699.1896303342273,38.589884528924316
2024-04-01,Beirut,675.3367562946115,37.9713872853874
2024-05-01,Beirut,640.2342756461167,33.12828775647352
2024-06-01,Beirut,668.4955439328436,37.78766730613263
2024-07-01,Beirut,617.1757632872141,32.774632017703496
2024-08-01,Beirut,806.2357145847749,51.37948231173027
2024-09-01,Beirut,857.8787242154623,39.133647631601036
2024-10-01,Beirut,737.4178094000176,40.35885939548844
2024-11-01,Beirut,686.8443127325811,36.812764441605026
2024-12-01,Beirut,672.0461686310971,35.437510053508134
2025-01-01,Beirut,660.6268506112262,35.03996062511321
2025-02-01,Beirut,653.2667877143257,34.94047754426629
2025-03-01,Beirut,643.4654859075663,34.77193413017926
2025-04-01,Beirut,631.8368715419933,34.571732261917845
2025-05-01,Beirut,626.6511011497902,34.595106260794275
2025-06-01,Beirut,635.9636369717961,35.01789195007581
2025-07-01,Beirut,654.6207364266185,35.60965616139072
2025-08-01,Beirut,637.3443594944746,33.23428005219741
2025-09-01,Beirut,551.10195774915,29.634022861155884
2025-10-01,Beirut,590.3312038274473,31.404964415637416
2025-11-01,Beirut,840.4343632149315,42.0362005285573
2025-12-01,Beirut,975.5049258700326,45.37539295180605
2026-01-01,Beirut,1051.3256219227821,48.31379874353922
2026-02-01,Beirut,1108.6094847496188,51.229752965242184
2026-03-01,Beirut,1153.2874891318097,55.91976411432235
2026-04-01,Beirut,1135.3845186695132,63.62409868960985
2026-05-01,Beirut,639.5544223856278,43.5917636496098
2026-06-01,Beirut,873.8233919713596,40.681065531898376
2026-07-01,Beirut,638.1064054739427,35.869467818298105
2026-08-01,Beirut,518.8557820440986,32.00384699295415
2026-09-01,Beirut,500.5727242359796,31.47813216789081
2026-10-01,Beirut,574.0082480409412,32.77339631113592
2026-11-01,Beirut,624.4633497672913,33.77155134431503
2026-12-01,Beirut,680.9717077368583,38.22909301983459
2027-01-01,Beirut,558.0594058737474,31.84527625299679
2027-02-01,Beirut,507.4183269268697,30.845467809621688
2027-03-01,Beirut,493.33184797885986,30.44038231159645
2027-04-01,Beirut,907.8369990248998,43.72859639656892
2027-05-01,Beirut,708.5716916961055,39.854186390709216
2027-06-01,Beirut,643.9361147949618,36.117026835437116
2027-07-01,Beirut,623.8109180706649,34.918130400143255
2027-08-01,Beirut,602.9672187950807,34.48632927421393
2027-09-01,Beirut,581.6208628212905,34.16962290224549
2027-10-01,Beirut,558.3133252367588,33.83580808582775
2027-11-01,Beirut,533.8480362708776,33.487112577645824
2027-12-01,Beirut,518.3840015949663,33.351167450897194
2028-01-01,Beirut,710.2052539926667,36.93349819455027
2028-02-01,Beirut,686.9378771237134,38.64094879750458
2028-03-01,Beirut,628.7065668777495,35.31611493648447
2028-04-01,Beirut,549.1895735670143,30.108847460817422
2028-05-01,Beirut,704.4696848436486,36.193466599446886
2028-06-01,Beirut,526.5759958742501,29.41509394688478
2028-07-01,Beirut,707.9368213159686,41.56353406430949
2028-08-01,Beirut,759.3058312258555,41.87167751189429
2028-09-01,Beirut,876.4430509778466,42.99582240201016
2028-10-01,Beirut,973.4973219267679,44.93924074641349
2028-11-01,Beirut,1033.6564904657084,47.177923343190514
2028-12-01,Beirut,1054.976864327807,48.109976777164405
2029-01-01,Beirut,1033.8353423979884,47.74521708360432
2029-02-01,Beirut,979.8019784916961,46.43787434376928
2029-03-01,Beirut,907.3114550371707,44.515619649875
2029-04-01,Beirut,841.604637830171,42.40102983938884
2029-05-01,Beirut,793.4826001830089,40.442765611857055
2029-06-01,Beirut,762.7453302164873,39.059244172780076
2029-07-01,Beirut,654.7386275594451,33.842108448890485
2029-08-01,Beirut,648.2689378030814,33.58972843570622
2029-09-01,Beirut,702.4143630609062,36.14755400895105
2029-10-01,Beirut,709.030948911348,36.44793513077349
2029-11-01,Beirut,684.4030738227223,35.98163864685975
2029-12-01,Beirut,496.7890522311983,30.459440039645365
2030-01-01,Beirut,498.1619297395432,30.636563782433846
2030-02-01,Beirut,490.3495909704309,30.535392482755206
2030-03-01,Beirut,480.4121169882697,30.24677667980133
2030-04-01,Beirut,474.40988932452444,29.921176701410147
2030-05-01,Beirut,480.383255972236,30.015351465311937
2030-06-01,Beirut,499.7646157870308,31.109560928720875
2030-07-01,Beirut,702.0544280454811,39.407434955744264
2030-08-01,Beirut,703.364689384376,37.8070383119029
2030-09-01,Beirut,709.4992027026608,36.67702816667058
2030-10-01,Beirut,680.827186738863,34.85919937989346
2030-11-01,Beirut,648.0579141147736,34.01176573932011
2030-12-01,Beirut,614.7798671207504,33.30060790753461
2031-01-01,Beirut,566.797816197244,32.364673310679535
2031-02-01,Beirut,495.6852083336628,31.037124157817324
2031-03-01,Beirut,765.5586675126183,38.47026465232162
2031-04-01,Beirut,744.4660149840136,37.71959901901013
2031-05-01,Beirut,657.534331566478,36.603251263292336
2031-06-01,Beirut,711.6048333387888,43.348660137841094
2031-07-01,Beirut,767.9454231577946,42.03844568556035
2031-08-01,Beirut,795.2008022672406,40.57575200457073
2031-09-01,Beirut,770.0065747218305,38.18690495335928
2031-10-01,Beirut,739.2922640174404,36.95032816991399
2031-11-01,Beirut,711.3095297258534,36.092678194761
2031-12-01,Beirut,693.1903535474331,35.663296269013244
2032-01-01,Beirut,683.2695772104588,35.500270023685516
2032-02-01,Beirut,674.0548521634905,35.34805185974447
2032-03-01,Beirut,670.1732254384542,35.36207973993384
2032-04-01,Beirut,674.5408831891183,35.6091862448087
2032-05-01,Beirut,635.3823142124304,33.17910836460388
2032-06-01,Beirut,640.449329800504,35.711749889915566
2032-07-01,Beirut,640.3325902294141,34.27907865722214
2032-08-01,Beirut,607.9082103455603,34.98969695515418
2032-09-01,Beirut,686.9196680537468,35.88734205273303
2032-10-01,Beirut,726.0028097366607,37.36968520857849
2032-11-01,Beirut,754.3291412615285,40.040360378781216
2032-12-01,Beirut,701.5862462267768,42.21093987980001
2033-01-01,Beirut,636.9028795135471,33.25499119044232
2033-02-01,Beirut,612.3973578594794,32.70578053627762
2033-03-01,Beirut,778.5649815513101,40.539133319808315
2033-04-01,Beirut,770.1161170320636,40.949179048421584
2033-05-01,Beirut,771.0565831081606,42.49372523627315
2033-06-01,Beirut,822.5652918512689,45.43287941367403
2033-07-01,Beirut,652.898072040656,33.76634745327702
2033-08-01,Beirut,925.8674329769617,48.45646193697907
2033-09-01,Beirut,958.6938518522505,50.26315196033035
2033-10-01,Beirut,626.0179581122588,37.9130306076268
2033-11-01,Beirut,694.4667157876947,45.382598339397134
2033-12-01,Beirut,799.9884921614802,45.2128366230604
2034-01-01,Beirut,958.1435492871755,49.04027237503519
2034-02-01,Beirut,709.6311284941575,42.33691233241896
2034-03-01,Beirut,741.0791279702416,40.359033438667005
2034-04-01,Beirut,858.9862387160343,42.57113964208267
2034-05-01,Beirut,941.0520699864305,43.62798203506155
2034-06-01,Beirut,987.8692442403399,45.32384136232586
2034-07-01,Beirut,1049.5186776121918,47.88972513473654
2034-08-01,Beirut,653.7896687155379,34.98820018381883
2034-09-01,Beirut,1127.3615880477448,52.12581426989644
2034-10-01,Beirut,937.34749587846,50.277754183008895
2034-11-01,Beirut,863.8506514110026,47.29839603136797
2034-12-01,Beirut,728.245980027753,42.93762236311021
2035-01-01,Beirut,686.897212599875,36.228066383338366
2035-02-01,Beirut,541.808566641022,29.712185652633046
2035-03-01,Beirut,1145.2095714370987,67.77823089200062
2035-04-01,Beirut,1181.1340512479946,62.9739952048522
2035-05-01,Beirut,625.0254558401708,34.33586894637601
2035-06-01,Beirut,592.7801438064222,33.70202109449285
2035-07-01,Beirut,552.1057597207824,33.00553510265735
2035-08-01,Beirut,622.8682208437029,34.98592021818013
2035-09-01,Beirut,688.1322625628213,36.401500410742045
2035-10-01,Beirut,662.8944915892304,34.74443530797174
2035-11-01,Beirut,669.7834217904756,35.21854633060136
2035-12-01,Beirut,676.0544671472046,34.780549267516434
2036-01-01,Beirut,673.9031339046389,34.66695128489084
2036-02-01,Beirut,635.4709844661803,35.139548131867244
2036-03-01,Beirut,670.3527970968198,34.64517848325693
2036-04-01,Beirut,649.4709523386969,34.30107771498815
2036-05-01,Beirut,475.21943722564447,32.168439626888556
2036-06-01,Beirut,618.6792710801016,37.15743955236294
2036-07-01,Beirut,862.5490987577436,42.03545214288965
2036-08-01,Beirut,644.0224099526292,34.30269631654842
2036-09-01,Beirut,645.8890915283271,34.49252521136955
2036-10-01,Beirut,661.2642400326628,34.50030494144976
2036-11-01,Beirut,756.0247439466717,37.18906319790159
2036-12-01,Beirut,654.0339437490019,35.673530007910685
2037-01-01,Beirut,755.8174628340093,41.69772135495501
2037-02-01,Beirut,514.6620101157234,32.48897494878458
2037-03-01,Beirut,1079.106473047349,60.76852004653844
2037-04-01,Beirut,1133.9781019255777,57.30053567117861
2037-05-01,Beirut,1160.529588923275,54.64146918098375
2037-06-01,Beirut,1138.3924698991993,52.01905618418698
2037-07-01,Beirut,1050.5709171493875,48.354246378229234
2037-08-01,Beirut,678.4221500511119,37.32647028734984
2037-09-01,Beirut,854.447574047424,42.887619757919005
2037-10-01,Beirut,677.8933672959971,35.237395206835984
2037-11-01,Beirut,719.6510111131233,49.44850805459177
2037-12-01,Beirut,977.443580054294,56.61189902669466
2038-01-01,Beirut,1068.2731560064008,62.08494784029267
2038-02-01,Beirut,994.3934172613862,50.312092902132605
2038-03-01,Beirut,921.7572212471285,46.53822764050882
2038-04-01,Beirut,664.2051127911681,35.0124618029057
2038-05-01,Beirut,582.1120039021265,33.94900576914273
2038-06-01,Beirut,963.9492197569344,74.21821139254963
2038-07-01,Beirut,662.6796533526689,34.31435720950987
2038-08-01,Beirut,532.1952572878299,31.48498946912481
2038-09-01,Beirut,618.0307259043377,33.382965139614356
2038-10-01,Beirut,662.2413401665183,34.604017271534886
2038-11-01,Beirut,703.5387911244908,37.144682187376816
2038-12-01,Beirut,751.5704311752974,40.30917006801853
2039-01-01,Beirut,715.2338362077676,45.61445866183281
2039-02-01,Beirut,1149.659565851959,64.40349885169643
2039-03-01,Beirut,722.5871336794632,53.15219910663285
2039-04-01,Beirut,618.0547647555976,33.39941221998528
2039-05-01,Beirut,682.8391810112503,35.266390800378836
2039-06-01,Beirut,712.8188673000345,44.04244846040946
2039-07-01,Beirut,683.7813744299524,43.71959836423899
2039-08-01,Beirut,771.2309727387093,44.315696250699276
2039-09-01,Beirut,762.2158997078955,40.599352259579206
2039-10-01,Beirut,511.6204476778382,30.788381647064327
2039-11-01,Beirut,735.6993194253519,38.40666927488728
2039-12-01,Beirut,873.5423389349199,47.19832120371406
2040-01-01,Beirut,539.4903289191977,29.91565953265078
2040-02-01,Beirut,522.1352859258941,32.2117241653886
2040-03-01,Beirut,447.63960559679487,30.728684836829032
2040-04-01,Beirut,697.0263496386401,38.05221293749602
2040-05-01,Beirut,669.9393144606237,35.0744907917333
2040-06-01,Beirut,665.5784221351645,35.01787454575794
2040-07-01,Beirut,657.0778093103611,34.2641979654579
2040-08-01,Beirut,717.1038285234594,47.05287331941771
2040-09-01,Beirut,642.8881216416714,33.91290921391591
2040-10-01,Beirut,587.8345460089947,32.781367488712576
2040-11-01,Beirut,530.5191591796076,31.655969487711264
2040-12-01,Beirut,462.46193249475596,30.314218411481114
2041-01-01,Beirut,635.4172209275835,33.17869066097539
2041-02-01,Beirut,608.495650776654,32.663662087073696
2041-03-01,Beirut,669.8844713328984,34.62998451377139
2041-04-01,Beirut,621.4651148397612,33.45830843159935
2041-05-01,Beirut,651.712899095444,34.749586986056215
2041-06-01,Beirut,722.4714017248937,37.57213223384289
2041-07-01,Beirut,729.1602480743326,37.82804532355131
2041-08-01,Beirut,864.8443052448275,43.807716425528014
2041-09-01,Beirut,622.7140555161603,35.26310138430465
2041-10-01,Beirut,727.4210299884005,63.51511285121528
2041-11-01,Beirut,961.5262618896508,47.431921957935046
2041-12-01,Beirut,801.3651842180791,42.883930042534146
2042-01-01,Beirut,658.2909076276956,37.44445415807435
2042-02-01,Beirut,654.4855718677366,39.51332282556103
2042-03-01,Beirut,620.3080831844977,34.956454708055205
2042-04-01,Beirut,523.1090753197557,33.09908331111642
2042-05-01,Beirut,477.8417592186484,32.39577482668253
2042-06-01,Beirut,872.7869864080482,45.25389340887526
2042-07-01,Beirut,683.7610781543375,40.75801002112583
2042-08-01,Beirut,625.5299838261997,36.962528596728845
2042-09-01,Beirut,614.138303288017,35.98882663013303
2042-10-01,Beirut,575.7784863211643,33.9040852247645
2042-11-01,Beirut,717.636569772045,37.38275585128597
2042-12-01,Beirut,569.2368959288456,35.830725806757684
2043-01-01,Beirut,676.6308237965795,36.33317105885172
2043-02-01,Beirut,748.4152959610992,38.50770134002313
2043-03-01,Beirut,767.1183139401851,39.17066661567408
2043-04-01,Beirut,1190.3077519080819,66.80097844456286
2043-05-01,Beirut,882.1740858525255,52.253544558618515
2043-06-01,Beirut,688.6894025257099,36.483283300332616
2043-07-01,Beirut,611.9327026985947,32.69975864230052
2043-08-01,Beirut,509.5790166085488,33.98534598481952
2043-09-01,Beirut,671.0984333215356,34.710131397483764
2043-10-01,Beirut,704.6675375445891,42.60441669781732
2043-11-01,Beirut,705.251955126123,38.877421264171325
2043-12-01,Beirut,685.2162203542705,36.68362440313681
2044-01-01,Beirut,676.9166270251847,36.116678749080094
2044-02-01,Beirut,673.1257577595466,36.035452797660795
2044-03-01,Beirut,671.0854062793858,36.06524898982488
2044-04-01,Beirut,643.4045970807218,38.057764914891116
2044-05-01,Beirut,584.7179161403781,33.363698559751214
2044-06-01,Beirut,668.1940506755722,35.30382748808035
2044-07-01,Beirut,703.9485311850416,46.68710417542215
2044-08-01,Beirut,486.58895020038966,29.806029734495617
2044-09-01,Beirut,1034.001815041595,52.213967139821136
2044-10-01,Beirut,739.3914422720405,46.854498904530914
2044-11-01,Beirut,620.4597294707405,32.467863511229055
2044-12-01,Beirut,620.6467862803964,32.836208494266884
2045-01-01,Beirut,680.3576374405961,40.10115366104124
2045-02-01,Beirut,742.2442205576642,42.342812396171084
2045-03-01,Beirut,748.6869205858171,38.955775503144864
2045-04-01,Beirut,743.3169003156918,37.91108132402725
2045-05-01,Beirut,768.98463565284,38.5778929539237
2045-06-01,Beirut,827.8788136236719,40.54329295177518
2045-07-01,Beirut,938.1646728760878,44.697164089398115
2045-08-01,Beirut,1129.886315183537,56.31832299315275
2045-09-01,Beirut,1164.4015713187634,80.81269002267847
2045-10-01,Beirut,693.8378191340687,52.50040740304341
2045-11-01,Beirut,980.9051746357545,64.71388745628421
2045-12-01,Beirut,553.9997908877342,34.07449090086182
2046-01-01,Beirut,563.4148876769428,32.378335700194
2046-02-01,Beirut,579.3011136746868,32.77290899023605
2046-03-01,Beirut,577.880374381647,32.645526787871
2046-04-01,Beirut,581.050048062775,32.55290100825814
2046-05-01,Beirut,620.3139849383997,32.62848796069309
2046-06-01,Beirut,683.9880077891376,35.860121699611156
2046-07-01,Beirut,545.1192346623254,31.35155056414699
2046-08-01,Beirut,673.4246600029101,34.875141735046704
2046-09-01,Beirut,729.1542023752135,40.182901741996076
2046-10-01,Beirut,722.7212906218253,37.05113397891768
2046-11-01,Beirut,674.7131136414105,34.700332766532604
2046-12-01,Beirut,634.662300236363,33.66280916637041
2047-01-01,Beirut,583.7131785248343,32.559044732460166
2047-02-01,Beirut,503.9798355527579,31.026820801648427
2047-03-01,Beirut,698.77470824586,38.48168188483311
2047-04-01,Beirut,603.9870706584229,32.11956830235775
2047-05-01,Beirut,662.2414841117354,34.189690080729875
2047-06-01,Beirut,547.7257226814454,32.9242221296488
2047-07-01,Beirut,1168.03870709251,64.68619718658033
2047-08-01,Beirut,624.6784039216786,32.91623354775434
2047-09-01,Beirut,767.955067487342,40.320987599840635
2047-10-01,Beirut,720.0203745402704,38.980332995635216
2047-11-01,Beirut,699.0145929502014,39.71449933562219
2047-12-01,Beirut,678.7599175030992,42.25500761260342
2048-01-01,Beirut,624.6067192035493,38.32737520274967
2048-02-01,Beirut,616.7420563480117,39.75484254440514
2048-03-01,Beirut,660.5001788201547,36.22603007814956
2048-04-01,Beirut,658.3264620963258,36.13852116798539
2048-05-01,Beirut,653.9219543700775,36.13182050561204
2048-06-01,Beirut,647.871936894246,36.691908858434765
2048-07-01,Beirut,641.9537732373027,37.983048178348795
2048-08-01,Beirut,605.9722911204246,36.64845027675621
2048-09-01,Beirut,665.078932231735,36.429329914988784
2048-10-01,Beirut,524.4738199233329,31.525263060636302
2048-11-01,Beirut,664.4976094723694,39.187531399673475
2048-12-01,Beirut,668.8293528913604,36.412378109400066
2049-01-01,Beirut,564.3630548221558,32.97784483295346
2049-02-01,Beirut,594.8110668748616,33.386515620456315
2049-03-01,Beirut,626.0805742817089,33.95387897814152
2049-04-01,Beirut,652.250822371846,34.49628454402574
2049-05-01,Beirut,676.3913709278896,35.0242097174564
2049-06-01,Beirut,706.5412724359262,35.75444268160862
2049-07-01,Beirut,663.4739430607735,36.98484093221616
2049-08-01,Beirut,741.1889581709091,36.673947602410635
2049-09-01,Beirut,783.34914478773,39.24108448570669
2049-10-01,Beirut,716.3017657736299,39.6014234825322
2049-11-01,Beirut,683.8359296672435,35.84207342199771
2049-12-01,Beirut,760.9115401229028,39.326365643185675
2050-01-01,Beirut,708.9736587149315,37.580434093458706
2050-02-01,Beirut,682.854871039917,36.739927371390806
2050-03-01,Beirut,773.0517357901437,37.64646607539247
2050-04-01,Beirut,475.7239652116732,30.447291825784045
2050-05-01,Beirut,614.4608125469891,35.91104673364863
2050-06-01,Beirut,594.7482347875857,35.16800419155665
2050-07-01,Beirut,928.6154911171259,43.260750928366306
2050-08-01,Beirut,898.4045568370277,42.452198533876285
2050-09-01,Beirut,833.0251430263824,40.60767152351288
2050-10-01,Beirut,763.3207512219508,38.38421770485712
2050-11-01,Beirut,707.8977401895186,36.49715454166132
2050-12-01,Beirut,670.0926161168634,35.34385741914194
2051-01-01,Beirut,726.6032052372956,61.2287598278393
2051-02-01,Beirut,642.3742372165295,34.67474841928892
2051-03-01,Beirut,598.8929213969209,34.02083338892149
2051-04-01,Beirut,505.70106048654924,30.96465257827804
2051-05-01,Beirut,681.8805778377956,35.856623431722724
2051-06-01,Beirut,926.2760934483842,40.96935065281303
2051-07-01,Beirut,698.9516169177086,38.52682868534338
2051-08-01,Beirut,670.1951051114575,35.035557332696435
2051-09-01,Beirut,618.3083242555662,34.24601045330168
2051-10-01,Beirut,666.6259834528033,35.091808087996895
2051-11-01,Beirut,820.3687598105251,39.59712461602255
2051-12-01,Beirut,695.9254566180558,36.606418849141534
2052-01-01,Beirut,557.5681208476942,32.98552013712656
2052-02-01,Beirut,576.8760686017547,35.62117781980932
2052-03-01,Beirut,593.3346207827939,36.18706181047703
2052-04-01,Beirut,693.4138284970223,37.284734733138734
2052-05-01,Beirut,772.3637496248872,43.74121452701225
2052-06-01,Beirut,907.5712761540842,43.48152470032978
2052-07-01,Beirut,718.5143477060831,39.36329760566946
2052-08-01,Beirut,577.4311213589949,33.72080035345607
2052-09-01,Beirut,606.1389796818571,33.97514705455768
2052-10-01,Beirut,624.001645483358,34.252223794775155
2052-11-01,Beirut,641.0662790011085,34.55519815995767
2052-12-01,Beirut,657.3833330337122,34.871834914654656
2053-01-01,Beirut,674.1113506612128,35.251144617939765
2053-02-01,Beirut,686.6691314033378,35.6478760433956
2053-03-01,Beirut,587.6785813662382,33.723967939305325
2053-04-01,Beirut,603.448139765501,38.3095009683148
2053-05-01,Beirut,678.859023785091,34.93210606737908
2053-06-01,Beirut,716.634351197801,35.95443569805579
2053-07-01,Beirut,493.11952878359807,30.34415383818805
2053-08-01,Beirut,520.740024936286,30.95318313281297
2053-09-01,Beirut,539.1905630045317,31.009538314020553
2053-10-01,Beirut,599.2475304393123,37.26922748593183
2053-11-01,Beirut,663.5069784881039,43.01164292693842
2053-12-01,Beirut,627.6841240004993,32.98329238444137
2054-01-01,Beirut,672.3280133662311,34.79525591610209
2054-02-01,Beirut,524.2029150247008,30.910159659080755
2054-03-01,Beirut,648.1626342602332,33.92711113728384
2054-04-01,Beirut,680.0322492772815,35.436430985801266
2054-05-01,Beirut,911.450671728255,44.519692260252555
2054-06-01,Beirut,716.158540282589,40.59900417322211
2054-07-01,Beirut,625.0368994849323,36.6198375782061
2054-08-01,Beirut,600.5619661895039,35.12167389743238
2054-09-01,Beirut,602.5950484362002,32.90434639866085
2054-10-01,Beirut,698.7885269867043,35.43357667767337
2054-11-01,Beirut,700.2651170239889,37.983326647434424
2054-12-01,Beirut,696.8821165310792,39.242407213863515
2055-01-01,Beirut,741.6202900140291,36.775171115042866
2055-02-01,Beirut,777.4088135673491,37.95575820795552
2055-03-01,Beirut,833.9086067964969,39.81803762252886
2055-04-01,Beirut,926.8514424812391,43.03026554704099
2055-05-01,Beirut,1045.8719694815068,47.85865842736921
2055-06-01,Beirut,655.8108035092129,33.88810806097558
2055-07-01,Beirut,693.5195562590018,37.970795538580404
2055-08-01,Beirut,1164.0417802485556,54.835770985492985
2055-09-01,Beirut,886.4555204181307,48.178915280179595
2055-10-01,Beirut,1139.9277895850719,60.94675766566951
2055-11-01,Beirut,657.7207406226572,33.97264083278693
2055-12-01,Beirut,647.6737963028713,43.387123680295886
2056-01-01,Beirut,701.7358772799798,42.39278019272662
2056-02-01,Beirut,566.1671202284035,34.88657637187599
2056-03-01,Beirut,716.4009440282302,46.48510966242189
2056-04-01,Beirut,624.2184269803505,34.1718854635664
2056-05-01,Beirut,937.7113893873562,45.89538175629579
2056-06-01,Beirut,697.2115351604735,38.22395874606805
2056-07-01,Beirut,784.7847824107421,39.137685433342924
2056-08-01,Beirut,774.3417728260325,38.85862460089024
2056-09-01,Beirut,762.3722961863035,38.59684625606543
2056-10-01,Beirut,753.302955808633,38.41693782242045
2056-11-01,Beirut,755.1773384534472,38.57634396963477
2056-12-01,Beirut,980.0596404303529,52.94207677719528
2057-01-01,Beirut,945.3980639819172,51.76096755474704
2057-02-01,Beirut,946.3908541444393,51.494194170698464
2057-03-01,Beirut,699.4332576142141,37.563551905141445
2057-04-01,Beirut,682.6095883899334,37.01186983784166
2057-05-01,Beirut,675.3612269815229,36.877421482428375
2057-06-01,Beirut,681.3901564830451,37.953217177549035
2057-07-01,Beirut,730.1933428976504,41.551020359773275
2057-08-01,Beirut,883.1974643736872,46.080633315521574
2057-09-01,Beirut,960.6281876799978,49.046381290601545
2057-10-01,Beirut,716.7009258607221,46.7251326099306
2057-11-01,Beirut,663.3875759304975,34.249195443468736
2057-12-01,Beirut,1044.0586196087543,51.80945598428508
2058-01-01,Beirut,1037.023800929951,51.14454142503459
2058-02-01,Beirut,783.9475250553252,39.19376214546482
2058-03-01,Beirut,784.8530124436602,39.86454195983164
